Column_Index,Column_Type,Column_End_Level,Timestamp,SMA10,SMA20,ADX,ADX_Check,SMA_Check,Trendline_Break,Higher_High,Trendline_or_HigherHigh,Double_Bottom,Entry_Signal
663,O,86418.50,1765890000,87256.30,89337.50,23.43,True,True,False,True,True,False,False
664,X,87949.50,1765897200,86995.70,89090.98,22.51,True,True,False,True,True,False,False
665,O,87097.00,1765904400,86892.70,88855.62,21.59,True,True,False,True,True,False,False
666,X,87749.50,1765908000,86685.25,88596.93,20.67,True,True,True,False,True,False,False
667,O,86374.50,1765958400,86748.35,88423.52,21.99,True,True,True,False,True,True,True
668,X,89642.00,1765980000,87072.65,88385.85,22.39,True,True,False,True,True,True,True
669,O,85802.00,1765994400,87069.80,88199.77,21.18,True,True,False,True,True,True,True
670,X,88812.00,1766062800,87304.35,87998.70,19.97,False,False,False,False,False,False,False
671,O,84455.00,1766084400,87152.50,87644.95,18.57,False,False,False,False,False,False,False
672,X,88245.50,1766138400,87254.55,87429.68,17.17,False,False,False,False,False,False,False
673,O,86921.00,1766163600,87304.80,87280.55,15.77,False,False,False,False,False,False,False
674,X,88877.00,1766307600,87397.55,87196.62,13.74,False,False,False,False,False,False,False
675,O,87639.50,1766322000,87451.80,87172.25,11.72,False,False,False,False,False,False,False
676,X,90181.00,1766404800,87694.95,87190.10,10.98,False,False,False,False,False,False,False
677,O,88022.50,1766430000,87859.75,87304.05,10.24,False,False,False,False,False,False,False
678,X,88625.50,1766440800,87758.10,87415.38,10.31,False,False,False,False,False,False,False
679,O,87363.50,1766469600,87914.25,87492.02,9.61,False,False,False,False,False,False,False
680,X,87822.00,1766487600,87815.25,87559.80,8.92,False,False,False,False,False,False,False
681,O,86845.50,1766498400,88054.30,87603.40,8.00,False,False,False,False,False,False,False
682,X,87968.00,1766505600,88026.55,87640.55,7.82,False,False,False,False,False,False,False
683,O,87146.50,1766509200,88049.10,87676.95,8.13,False,False,False,False,False,False,False
684,X,87959.50,1766512800,87957.35,87677.45,8.44,False,False,False,False,False,False,False
685,O,86760.00,1766563200,87869.40,87660.60,8.13,False,False,False,False,False,False,False
686,X,87402.50,1766577600,87591.55,87643.25,7.82,False,False,False,False,False,False,False
687,O,86958.00,1766584800,87485.10,87672.43,7.50,False,False,False,False,False,False,False
688,X,87971.50,1766613600,87419.70,87588.90,7.18,False,False,False,False,False,False,False
689,O,87395.50,1766656800,87422.90,87668.57,6.86,False,False,False,False,False,False,False
690,X,88348.00,1766674800,87475.50,87645.38,6.73,False,False,False,False,False,False,False
691,O,87022.50,1766707200,87493.20,87773.75,5.95,False,False,False,False,False,False,False
692,X,89158.50,1766714400,87612.25,87819.40,6.32,False,False,False,False,False,False,False
693,O,88442.00,1766732400,87741.80,87895.45,7.44,False,False,False,False,False,False,False
694,X,88967.50,1766754000,87842.60,87899.98,8.57,False,False,False,False,False,False,False
695,O,86830.00,1766764800,87849.60,87859.50,9.24,False,False,False,False,False,False,False
696,X,90100.00,1766977200,88119.35,87855.45,9.21,False,False,False,False,False,False,False
697,O,87352.00,1767009600,88158.75,87821.93,9.18,False,False,False,False,False,False,False
698,X,87822.50,1767027600,88143.85,87781.77,9.15,False,False,False,False,False,False,False
699,O,87082.00,1767060000,88112.50,87767.70,8.40,False,False,False,False,False,False,False
700,X,88975.00,1767106800,88175.20,87825.35,8.86,False,False,False,False,False,False,False
701,O,87916.50,1767124800,88264.60,87878.90,9.31,False,False,False,False,False,False,False
702,X,88976.00,1767178800,88246.35,87929.30,10.47,False,False,False,False,False,False,False
703,O,87635.00,1767196800,88165.65,87953.73,11.17,False,False,False,False,False,False,False
704,X,90342.50,1767369600,88303.15,88072.88,12.68,False,False,False,False,False,False,False
705,O,89744.00,1767376800,88594.55,88222.07,14.83,False,False,False,False,False,False,False
706,X,90300.00,1767405600,88614.55,88366.95,15.85,False,False,False,False,False,False,False
707,O,89544.00,1767423600,88833.75,88496.25,16.50,False,False,False,False,False,False,False
708,X,92926.50,1767574800,89344.15,88744.00,19.03,False,False,False,False,False,False,False
709,O,92333.00,1767589200,89869.25,88990.88,21.58,True,True,False,True,True,False,False
710,X,94282.00,1767632400,90399.95,89287.57,25.60,True,False,False,False,False,False,False
711,O,93216.50,1767682800,90929.95,89597.27,29.63,True,True,False,True,True,False,False
712,X,93809.50,1767697200,91413.30,89829.82,33.65,True,True,True,False,True,False,False
713,O,91557.00,1767718800,91805.50,89985.57,35.48,True,True,True,False,True,True,True
714,X,93717.00,1767740400,92142.95,90223.05,36.11,True,True,True,False,True,True,True
715,O,92420.00,1767747600,92410.55,90502.55,36.73,True,True,True,False,True,False,False
716,X,92932.00,1767751200,92673.75,90644.15,37.36,True,True,True,False,True,False,False
717,O,90866.00,1767808800,92805.95,90819.85,36.54,True,True,True,False,True,True,True
718,X,91338.00,1767826800,92647.10,90995.62,34.33,True,True,True,False,True,True,True
719,O,89852.50,1767852000,92399.05,91134.15,33.09,True,True,True,False,True,True,True
720,X,90518.50,1767855600,92022.70,91211.32,31.85,True,True,True,False,True,True,True
721,O,89988.50,1767862800,91699.90,91314.93,30.97,True,True,True,False,True,False,False
722,X,91330.00,1767891600,91451.95,91432.62,27.25,True,True,False,True,True,False,False
723,O,89998.50,1767945600,91296.10,91550.80,23.53,True,True,False,True,True,False,False
724,X,91599.50,1767974400,91084.35,91613.65,19.53,False,False,False,False,False,False,False
725,O,90300.00,1767985200,90872.35,91641.45,15.52,False,False,False,False,False,False,False
726,X,91084.50,1768140000,90687.60,91680.68,11.52,False,False,False,False,False,False,False
727,O,90492.00,1768168800,90650.20,91728.07,9.94,False,False,False,False,False,False,False
728,X,92178.50,1768183200,90734.25,91690.68,9.68,False,False,False,False,False,False,False
729,O,90409.00,1768212000,90789.90,91594.48,9.29,False,False,False,False,False,False,False
730,X,92087.50,1768233600,90946.80,91484.75,8.90,False,False,False,False,False,False,False
731,O,91014.50,1768251600,91049.40,91374.65,10.41,False,False,False,False,False,False,False
732,X,95724.50,1768341600,91488.85,91470.40,14.52,False,False,False,False,False,False,False
733,O,95206.50,1768348800,92009.65,91652.88,17.66,False,False,False,False,False,False,False
734,X,95676.00,1768359600,92417.30,91750.82,20.80,True,False,False,False,False,False,False
735,O,94772.50,1768388400,92864.55,91868.45,23.21,True,True,True,False,True,True,True
736,X,97241.50,1768406400,93480.25,92083.93,27.34,True,False,False,False,False,False,False
737,O,96775.00,1768413600,94108.55,92379.38,31.48,True,True,False,True,True,False,False
738,X,97611.50,1768420800,94651.85,92693.05,35.45,True,False,False,False,False,False,False
739,O,95953.50,1768446000,95206.30,92998.10,38.16,True,True,False,True,True,True,True
740,X,97003.00,1768467600,95697.85,93322.32,40.87,True,True,True,False,True,True,True
741,O,96023.00,1768485600,96198.70,93624.05,43.58,True,True,True,False,True,False,False
742,X,96739.00,1768489200,96300.15,93894.50,44.96,True,True,True,False,True,False,False
743,O,95231.00,1768507200,96302.60,94156.12,45.21,True,True,True,False,True,True,True
744,X,95712.50,1768543200,96306.25,94361.77,45.45,True,True,True,False,True,True,True
745,O,94546.50,1768575600,96283.65,94574.10,44.70,True,True,True,False,True,True,True
746,X,95527.50,1768593600,96112.25,94796.25,41.34,True,True,True,False,True,True,True
747,O,95071.50,1768633200,95941.90,95025.23,37.99,True,True,True,False,True,False,False
748,X,95539.00,1768662000,95734.65,95193.25,34.66,True,True,False,True,True,False,False
749,O,94937.50,1768698000,95633.05,95419.68,31.82,True,True,False,True,True,False,False
750,X,95406.50,1768759200,95473.40,95585.62,28.23,True,True,True,False,True,False,False
751,O,92526.50,1768788000,95123.75,95661.23,26.41,True,True,True,False,True,True,True
752,X,93209.00,1768809600,94770.75,95535.45,24.43,True,True,True,False,True,True,True
753,O,92788.50,1768831200,94526.50,95414.55,23.72,True,True,True,False,True,False,False
754,X,93273.50,1768838400,94282.60,95294.43,22.89,True,True,False,True,True,False,False
755,O,88477.00,1768946400,93675.65,94979.65,24.38,True,False,False,False,False,False,False
756,X,89929.00,1768971600,93115.80,94614.02,25.87,True,False,False,False,False,False,False
757,O,88765.50,1768993200,92485.20,94213.55,28.64,True,False,False,False,False,False,False
758,X,90247.00,1769007600,91956.00,93845.32,30.93,True,True,False,True,True,False,False
759,O,87570.50,1769011200,91219.30,93426.18,34.65,True,False,False,False,False,False,False
760,X,90330.00,1769022000,90711.65,93092.52,38.25,True,True,False,True,True,True,True
761,O,89420.50,1769036400,90401.05,92762.40,41.85,True,True,False,True,True,False,False
762,X,90080.00,1769043600,90088.15,92429.45,45.44,True,True,True,False,True,False,False
763,O,89064.50,1769090400,89715.75,92121.12,49.40,True,True,True,False,True,True,True
764,X,89746.00,1769108400,89363.00,91822.80,53.36,True,True,True,False,True,True,True
765,O,89231.50,1769115600,89438.45,91557.05,55.55,True,True,True,False,True,False,False
766,X,89902.00,1769130000,89435.75,91275.77,57.41,True,True,False,True,True,False,False
767,O,88949.00,1769158800,89454.10,90969.65,59.43,True,True,False,True,True,True,True
768,X,90585.50,1769187600,89487.95,90721.98,60.17,True,True,False,True,True,True,True
769,O,89310.50,1769202000,89661.95,90440.62,58.59,True,True,False,True,True,False,False
770,X,89747.50,1769223600,89603.70,90157.68,57.01,True,True,True,False,True,False,False
771,O,88263.00,1769328000,89487.95,89944.50,56.22,True,True,True,False,True,True,True
772,X,88761.50,1769342400,89356.10,89722.12,55.91,True,True,True,False,True,True,True
773,O,86468.50,1769367600,89096.50,89406.12,56.09,True,True,True,False,True,True,True
774,X,87671.00,1769389200,88889.00,89126.00,56.39,True,True,True,False,True,True,True
775,O,87242.50,1769396400,88690.10,89064.27,56.69,True,True,True,False,True,False,False
776,X,88146.50,1769436000,88514.55,88975.15,56.02,True,True,False,True,True,False,False
777,O,87617.50,1769439600,88381.40,88917.75,55.19,True,True,False,True,True,False,False
778,X,88371.00,1769450400,88159.95,88823.95,53.90,True,True,False,True,True,False,False
779,O,87605.00,1769457600,87989.40,88825.68,52.62,True,True,False,True,True,False,False
780,X,88794.00,1769479200,87894.05,88748.88,50.77,True,True,False,True,True,False,False
781,O,87720.50,1769522400,87839.80,88663.88,48.77,True,True,False,True,True,False,False
782,X,88613.00,1769529600,87824.95,88590.52,48.16,True,True,True,False,True,False,False
783,O,87518.50,1769533200,87929.95,88513.23,47.79,True,True,True,False,True,True,True
784,X,89365.00,1769544000,88099.35,88494.18,45.82,True,True,False,True,True,True,True
785,O,88952.00,1769572800,88270.30,88480.20,43.06,True,True,False,True,True,False,False
786,X,90230.00,1769605200,88478.65,88496.60,39.81,True,True,False,True,True,False,False
787,O,89452.50,1769612400,88662.15,88521.77,35.63,True,True,False,True,True,False,False
788,X,90151.50,1769619600,88840.20,88500.07,31.44,True,True,True,False,True,False,False
789,O,87866.00,1769652000,88866.30,88427.85,28.52,True,True,True,False,True,True,True
790,X,88280.00,1769659200,88814.90,88354.48,26.58,True,True,True,False,True,True,True
791,O,83449.50,1769709600,88387.80,88113.80,27.25,True,False,False,False,False,False,False
792,X,84498.00,1769720400,87976.30,87900.62,28.39,True,False,False,False,False,False,False
793,O,82137.00,1769738400,87438.15,87684.05,29.92,True,False,False,False,False,False,False
794,X,82914.50,1769745600,86793.10,87446.23,32.34,True,False,False,False,False,False,False
795,O,82328.50,1769763600,86130.75,87200.52,34.77,True,False,False,False,False,False,False
796,X,83112.50,1769770800,85419.00,86948.82,36.88,True,True,False,True,True,False,False
797,O,82712.50,1769778000,84745.00,86703.57,38.76,True,True,False,True,True,False,False
798,X,84208.50,1769799600,84150.70,86495.45,40.55,True,True,False,True,True,False,False
799,O,77715.00,1769886000,83135.60,86000.95,44.16,True,False,False,False,False,False,False
800,X,78868.50,1769904000,82194.45,85504.68,48.27,True,False,False,False,False,False,False
801,O,78501.00,1769907600,81699.60,85043.70,52.37,True,False,False,False,False,False,False
802,X,78864.50,1769911200,81136.25,84556.27,56.47,True,True,True,False,True,False,False
803,O,78270.00,1769925600,80749.55,84093.85,59.38,True,False,False,False,False,False,False
804,X,79005.00,1769936400,80358.60,83575.85,62.10,True,True,False,True,True,True,True
805,O,78248.00,1769940000,79950.55,83040.65,62.21,True,True,False,True,True,False,False
806,X,78719.50,1769943600,79511.25,82465.12,62.32,True,True,True,False,True,False,False
807,O,77570.00,1769958000,78997.00,81871.00,62.26,True,True,True,False,True,True,True
808,X,78003.00,1769968800,78376.45,81263.57,62.21,True,True,True,False,True,True,True
809,O,76492.00,1769979600,78254.15,80694.88,62.50,True,True,True,False,True,True,True
810,X,77647.00,1769990400,78132.00,80163.23,63.10,True,True,True,False,True,True,True
811,O,75458.50,1770008400,77827.75,79763.68,63.98,True,False,False,False,False,False,False
812,X,78179.50,1770037200,77759.25,79447.75,65.67,True,True,False,True,True,True,True
813,O,77802.50,1770040800,77712.50,79231.02,65.54,True,True,False,True,True,False,False
814,X,78944.00,1770051600,77706.40,79032.50,64.21,True,True,False,True,True,False,False
815,O,77959.00,1770062400,77677.50,78814.02,62.88,True,True,False,True,True,False,False
816,X,79039.50,1770076800,77709.50,78610.38,61.39,True,True,False,True,True,False,False
817,O,77782.00,1770084000,77730.70,78363.85,59.95,True,True,False,True,True,True,True
818,X,78720.00,1770087600,77802.40,78089.43,58.71,True,True,True,False,True,True,True
819,O,78211.00,1770094800,77974.30,78114.23,57.46,True,True,True,False,True,False,False
820,X,78757.00,1770102000,78085.30,78108.65,56.13,True,True,False,True,True,False,False
821,O,77167.00,1770127200,78256.15,78041.95,55.30,True,True,False,True,True,True,True
822,X,78097.00,1770130800,78247.90,78003.57,54.47,True,True,True,False,True,True,True
823,O,73114.50,1770141600,77779.10,77745.80,54.79,True,False,False,False,False,False,False
824,X,76439.00,1770148800,77528.60,77617.50,55.10,True,True,True,False,True,True,True
825,O,75673.00,1770156000,77300.00,77488.75,55.13,True,True,True,False,True,False,False
826,X,76392.00,1770166800,77035.25,77372.38,56.03,True,True,True,False,True,False,False
827,O,75931.00,1770170400,76850.15,77290.43,56.93,True,True,True,False,True,False,False
828,X,76661.50,1770174000,76644.30,77223.35,58.52,True,True,False,True,True,False,False
829,O,76263.00,1770181200,76449.50,77211.90,60.10,True,True,False,True,True,False,False
830,X,76625.00,1770184800,76236.30,77160.80,61.84,True,True,True,False,True,False,False
831,O,72551.00,1770224400,75774.70,77015.43,64.43,True,False,False,False,False,False,False
832,X,73902.00,1770231600,75355.20,76801.55,67.02,True,True,True,False,True,True,True
833,O,72518.00,1770242400,75295.55,76537.32,69.62,True,False,False,False,False,False,False
834,X,73161.50,1770246000,74967.80,76248.20,72.29,True,True,True,False,True,False,False
835,O,70701.50,1770267600,74470.65,75885.32,74.51,True,False,False,False,False,False,False
836,X,71538.50,1770282000,73985.30,75510.27,76.72,True,False,False,False,False,False,False
837,O,67459.00,1770303600,73138.10,74994.12,77.78,True,False,False,False,False,False,False
838,X,68270.00,1770307200,72298.95,74471.62,78.84,True,False,False,False,False,False,False
839,O,63197.00,1770325200,70992.35,73720.93,80.13,True,False,False,False,False,False,False
840,X,63885.50,1770328800,69718.40,72977.35,81.42,True,False,False,False,False,False,False
841,O,62885.50,1770332400,68751.85,72263.27,82.72,True,False,False,False,False,False,False
842,X,65672.00,1770339600,67928.85,71642.02,82.62,True,False,False,False,False,False,False
843,O,64145.00,1770346800,67091.55,71193.55,82.51,True,False,False,False,False,False,False
844,X,66370.00,1770354000,66412.40,70690.10,81.69,True,True,False,True,True,False,False
845,O,64815.00,1770361200,65823.75,70147.20,79.91,True,True,False,True,True,False,False
846,X,70714.00,1770397200,65741.30,69863.30,74.76,True,True,False,True,True,False,False
847,O,69732.00,1770400800,65968.60,69553.35,69.61,True,True,False,True,True,False,False
848,X,70683.50,1770404400,66209.95,69254.45,64.46,True,True,True,False,True,False,False
849,O,69945.50,1770408000,66884.80,68938.57,59.02,True,True,True,False,True,False,False
850,X,71329.00,1770415200,67629.15,68673.77,53.14,True,False,False,False,False,False,False
851,O,69924.50,1770422400,68333.05,68542.45,46.95,True,True,False,True,True,False,False
852,X,70887.50,1770433200,68854.60,68391.73,40.76,True,True,True,False,True,False,False
853,O,68067.00,1770447600,69246.80,68169.18,35.51,True,True,True,False,True,True,True
854,X,68466.00,1770451200,69456.40,67934.40,30.25,True,True,True,False,True,True,True
855,O,67964.50,1770458400,69771.35,67797.55,25.05,True,True,True,False,True,True,True
856,X,68996.00,1770465600,69599.55,67670.43,21.30,True,True,False,True,True,True,True
857,O,68622.00,1770472800,69488.55,67728.57,17.54,False,False,False,False,False,False,False
858,X,69603.50,1770494400,69380.55,67795.25,13.93,False,False,False,False,False,False,False
859,O,69106.50,1770508800,69296.65,68090.73,10.33,False,False,False,False,False,False,False
860,X,70632.00,1770537600,69226.95,68428.05,10.17,False,False,False,False,False,False,False
861,O,70073.50,1770541200,69241.85,68787.45,10.01,False,False,False,False,False,False,False
862,X,71479.50,1770555600,69301.05,69077.82,10.53,False,False,False,False,False,False,False
863,O,70396.50,1770566400,69534.00,69390.40,11.06,False,False,False,False,False,False,False
864,X,71384.50,1770577200,69825.85,69641.12,12.03,False,False,False,False,False,False,False
865,O,70685.50,1770584400,70097.95,69934.65,12.98,False,False,False,False,False,False,False
866,X,71027.00,1770588000,70301.05,69950.30,13.94,False,False,False,False,False,False,False
867,O,70295.00,1770591600,70468.35,69978.45,13.19,False,False,False,False,False,False,False
868,X,71277.00,1770606000,70635.70,70008.12,12.71,False,False,False,False,False,False,False
869,O,68700.50,1770631200,70595.10,69945.88,12.15,False,False,False,False,False,False,False
870,X,69116.00,1770638400,70443.50,69835.23,12.08,False,False,False,False,False,False,False
871,O,68563.00,1770642000,70292.45,69767.15,12.14,False,False,False,False,False,False,False
872,X,70920.50,1770663600,70236.55,69768.80,12.64,False,False,False,False,False,False,False
873,O,69800.00,1770681600,70176.90,69855.45,13.14,False,False,False,False,False,False,False
874,X,70461.50,1770685200,70084.60,69955.23,13.55,False,False,False,False,False,False,False
875,O,69479.50,1770692400,69964.00,70030.98,13.56,False,False,False,False,False,False,False
876,X,69807.00,1770696000,69842.00,70071.52,12.88,False,False,False,False,False,False,False
877,O,68497.00,1770721200,69662.20,70065.27,12.35,False,False,False,False,False,False,False
878,X,68988.00,1770728400,69433.30,70034.50,11.82,False,False,False,False,False,False,False
879,O,68433.00,1770732000,69406.55,70000.82,11.36,False,False,False,False,False,False,False
880,X,69893.00,1770742800,69484.25,69963.88,10.60,False,False,False,False,False,False,False
881,O,68719.00,1770753600,69499.85,69896.15,10.39,False,False,False,False,False,False,False
882,X,69168.00,1770768000,69324.60,69780.57,9.89,False,False,False,False,False,False,False
883,O,66512.50,1770804000,68995.85,69586.38,10.91,False,False,False,False,False,False,False
884,X,67430.50,1770814800,68692.75,69388.68,11.92,False,False,False,False,False,False,False
885,O,66023.00,1770825600,68347.10,69155.55,13.17,False,False,False,False,False,False,False
886,X,67787.50,1770843600,68145.15,68993.57,14.04,False,False,False,False,False,False,False
887,O,67079.50,1770850800,68003.40,68832.80,14.91,False,False,False,False,False,False,False
888,X,67675.50,1770858000,67872.15,68652.73,15.78,False,False,False,False,False,False,False
889,O,66996.00,1770868800,67728.45,68567.50,17.14,False,False,False,False,False,False,False
890,X,68346.00,1770901200,67573.75,68529.00,17.42,False,False,False,False,False,False,False
891,O,65390.00,1770915600,67240.85,68370.35,19.05,False,False,False,False,False,False,False
892,X,65767.00,1770922800,66900.75,68112.68,20.69,True,True,True,False,True,True,True
893,O,65387.00,1770926400,66788.20,67892.02,22.25,True,True,True,False,True,False,False
894,X,66269.00,1770933600,66672.05,67682.40,23.31,True,True,False,True,True,False,False
895,O,65887.50,1770940800,66658.50,67502.80,24.37,True,True,False,True,True,False,False
896,X,66634.00,1770948000,66543.15,67344.15,24.86,True,True,False,True,True,False,False
897,O,66158.00,1770958800,66451.00,67227.20,23.87,True,True,False,True,True,False,False
898,X,69094.00,1771005600,66592.85,67232.50,23.80,True,True,False,True,True,False,False
899,O,68757.50,1771012800,66769.00,67248.73,23.34,True,True,False,True,True,False,False
900,X,69071.50,1771027200,66841.55,67207.65,23.39,True,True,True,False,True,False,False
901,O,68745.50,1771045200,67177.10,67208.98,23.43,True,True,True,False,True,False,False
902,X,70472.50,1771066800,67647.65,67274.20,24.57,True,False,False,False,False,False,False
903,O,69436.50,1771074000,68052.60,67420.40,25.62,True,True,False,True,True,False,False
904,X,69994.50,1771099200,68425.15,67548.60,27.75,True,True,True,False,True,False,False
905,O,69457.00,1771120800,68782.10,67720.30,28.39,True,True,True,False,True,False,False
906,X,70790.50,1771138800,69197.75,67870.45,29.60,True,True,False,True,True,False,False
907,O,68270.00,1771182000,69408.95,67929.98,28.89,True,True,False,True,True,True,True
908,X,68950.00,1771192800,69394.55,67993.70,28.98,True,True,True,False,True,True,True
909,O,68295.00,1771207200,69348.30,68058.65,29.07,True,True,True,False,True,False,False
910,X,68841.00,1771214400,69325.25,68083.40,29.73,True,True,True,False,True,False,False
911,O,68357.50,1771218000,69286.45,68231.77,30.39,True,True,True,False,True,False,False
912,X,69745.50,1771243200,69213.75,68430.70,31.06,True,True,False,True,True,False,False
913,O,67513.00,1771254000,69021.40,68537.00,30.35,True,True,False,True,True,True,True
914,X,68841.50,1771275600,68906.10,68665.62,29.65,True,True,True,False,True,True,True
915,O,66854.00,1771336800,68645.80,68713.95,28.01,True,True,True,False,True,True,True
916,X,68069.50,1771351200,68373.70,68785.73,25.27,True,True,True,False,True,True,True
917,O,67144.50,1771376400,68261.15,68835.05,22.53,True,True,True,False,True,False,False
918,X,68084.50,1771398000,68174.60,68784.57,19.82,False,False,False,False,False,False,False
919,O,67209.50,1771419600,68066.05,68707.18,17.10,False,False,False,False,False,False,False
920,X,67678.50,1771426800,67949.80,68637.52,13.80,False,False,False,False,False,False,False
921,O,66141.50,1771441200,67728.20,68507.32,13.67,False,False,False,False,False,False,False
922,X,67131.00,1771480800,67466.75,68340.25,13.53,False,False,False,False,False,False,False
923,O,65885.00,1771506000,67303.95,68162.68,13.72,False,False,False,False,False,False,False
924,X,68181.50,1771578000,67237.95,68072.02,12.20,False,False,False,False,False,False,False
925,O,66791.00,1771592400,67231.65,67938.73,10.67,False,False,False,False,False,False,False
926,X,68067.00,1771624800,67231.40,67802.55,8.23,False,False,False,False,False,False,False
927,O,67643.00,1771642800,67281.25,67771.20,7.16,False,False,False,False,False,False,False
928,X,68577.50,1771686000,67330.55,67752.57,6.93,False,False,False,False,False,False,False
929,O,64393.00,1771808400,67048.90,67557.48,9.46,False,False,False,False,False,False,False
930,X,66381.00,1771837200,66919.15,67434.48,11.99,False,False,False,False,False,False,False
931,O,64279.50,1771873200,66732.95,67230.57,14.59,False,False,False,False,False,False,False
932,X,64917.00,1771891200,66511.55,66989.15,17.18,False,False,False,False,False,False,False
933,O,63073.50,1771909200,66230.40,66767.18,20.54,True,False,False,False,False,False,False
934,X,63363.00,1771920000,65748.55,66493.25,23.91,True,False,False,False,False,False,False
935,O,62941.50,1771934400,65363.60,66297.62,26.12,True,False,False,False,False,False,False
936,X,64401.00,1771956000,64997.00,66114.20,26.61,True,True,False,True,True,True,True
937,O,64016.00,1771966800,64634.30,65957.77,26.77,True,True,False,True,True,False,False
938,X,65867.50,1771981200,64363.30,65846.93,26.77,True,True,False,True,True,False,False
939,O,64854.50,1771995600,64409.45,65729.18,26.76,True,True,False,True,True,False,False
940,X,69299.50,1772042400,64701.30,65810.23,29.24,True,False,False,False,False,False,False
941,O,67958.50,1772060400,65069.20,65901.07,31.71,True,False,False,False,False,False,False
942,X,68539.50,1772078400,65431.45,65971.50,33.35,True,False,False,False,False,False,False
943,O,67806.00,1772089200,65904.70,66067.55,32.99,True,True,True,False,True,True,True
944,X,68560.00,1772096400,66424.40,66086.48,32.64,True,False,False,False,False,False,False
945,O,66621.00,1772121600,66792.35,66077.98,30.79,True,True,False,True,True,True,True
946,X,67557.00,1772132400,67107.95,66052.48,28.94,True,True,True,False,True,True,True
947,O,67197.50,1772150400,67426.10,66030.20,26.31,True,True,True,False,True,False,False
948,X,67903.50,1772179200,67629.70,65996.50,23.99,True,True,False,True,True,False,False
949,O,65913.00,1772193600,67735.55,66072.50,20.53,True,True,False,True,True,True,True
950,X,66247.50,1772197200,67430.35,66065.82,18.77,False,False,False,False,False,False,False
951,O,65291.00,1772215200,67163.60,66116.40,17.63,False,False,False,False,False,False,False
952,X,65843.00,1772233200,66893.95,66162.70,18.37,False,False,False,False,False,False,False
953,O,63179.50,1772258400,66431.30,66168.00,20.74,True,False,False,False,False,False,False
954,X,63796.50,1772262000,65954.95,66189.68,20.63,True,False,False,False,False,False,False
955,O,63446.50,1772265600,65637.50,66214.93,20.52,True,False,False,False,False,False,False
956,X,65075.50,1772283600,65389.35,66248.65,18.85,False,False,False,False,False,False,False
957,O,64404.50,1772287200,65110.05,66268.07,17.37,False,False,False,False,False,False,False
958,X,67086.50,1772316000,65028.35,66329.02,15.98,False,False,False,False,False,False,False
959,O,66765.00,1772323200,65113.55,66424.55,16.01,False,False,False,False,False,False,False
960,X,67594.50,1772330400,65248.25,66339.30,16.43,False,False,False,False,False,False,False
961,O,66278.00,1772366400,65346.95,66255.27,16.33,False,False,False,False,False,False,False
962,X,66914.50,1772370000,65454.10,66174.02,15.91,False,False,False,False,False,False,False
963,O,65963.00,1772384400,65732.45,66081.88,16.21,False,False,False,False,False,False,False
964,X,66295.50,1772388000,65982.35,65968.65,16.52,False,False,False,False,False,False,False
965,O,65263.00,1772395200,66164.00,65900.75,16.01,False,False,False,False,False,False,False
966,X,65635.50,1772398800,66220.00,65804.68,15.50,False,False,False,False,False,False,False
967,O,65248.00,1772402400,66304.35,65707.20,13.38,False,False,False,False,False,False,False
968,X,66792.00,1772420400,66274.90,65651.62,11.94,False,False,False,False,False,False,False
969,O,65988.50,1772434800,66197.25,65655.40,10.50,False,False,False,False,False,False,False
970,X,66290.00,1772445600,66066.80,65657.52,10.62,False,False,False,False,False,False,False
971,O,65419.00,1772456400,65980.90,65663.93,9.95,False,False,False,False,False,False,False
972,X,69411.00,1772467200,66230.55,65842.32,11.70,False,False,False,False,False,False,False
973,O,68861.00,1772474400,66520.35,66126.40,13.44,False,False,False,False,False,False,False
974,X,69366.00,1772485200,66827.40,66404.88,14.80,False,False,False,False,False,False,False
975,O,66621.50,1772528400,66963.25,66563.62,14.26,False,False,False,False,False,False,False
976,X,67366.50,1772539200,67136.35,66678.18,13.73,False,False,False,False,False,False,False
977,O,66546.00,1772546400,67266.15,66785.25,13.47,False,False,False,False,False,False,False
978,X,68596.00,1772560800,67446.55,66860.73,14.19,False,False,False,False,False,False,False
979,O,67982.50,1772571600,67645.95,66921.60,15.12,False,False,False,False,False,False,False
980,X,68301.50,1772578800,67847.10,66956.95,16.05,False,False,False,False,False,False,False
981,O,67707.50,1772593200,68075.95,67028.43,16.65,False,False,False,False,False,False,False
982,X,71494.00,1772614800,68284.25,67257.40,18.58,False,False,False,False,False,False,False
983,O,71089.00,1772622000,68507.05,67513.70,20.52,True,False,False,False,False,False,False
984,X,73658.00,1772647200,68936.25,67881.82,23.31,True,False,False,False,False,False,False
985,O,72032.00,1772694000,69477.30,68220.27,26.88,True,False,False,False,False,False,False
986,X,73357.50,1772704800,70076.40,68606.38,27.95,True,False,False,False,False,False,False
987,O,70678.00,1772730000,70489.60,68877.88,27.52,True,True,True,False,True,True,True
988,X,71221.50,1772740800,70752.15,69099.35,27.09,True,True,True,False,True,True,True
989,O,70856.00,1772751600,71039.50,69342.73,29.07,True,True,True,False,True,False,False
990,X,71223.00,1772758800,71331.65,69589.38,31.05,True,True,False,True,True,False,False
991,O,70403.00,1772773200,71601.20,69838.57,32.55,True,True,False,True,True,True,True
992,X,71033.50,1772780400,71555.15,69919.70,33.07,True,True,True,False,True,True,True
993,O,67937.00,1772816400,71239.95,69873.50,32.50,True,True,True,False,True,True,True
